object_name,schema_name,object_type,status,error_message,timestamp
bzfc_fact_response_new,mktg_ops_tbls,table,DROPPED,,2025-12-10 15:58:56
bzfc_pg_response_log,mktg_ops_tbls,table,DROPPED,,2025-12-10 15:58:58
bzfc_pg_response_log_ref,mktg_ops_tbls,table,DROPPED,,2025-12-10 15:58:59
bzfc_phss_lrnr_list_membrshp,mktg_ops_tbls,table,DROPPED,,2025-12-10 15:59:01
bzfc_sms_fr_prfl,mktg_ops_tbls,table,DROPPED,,2025-12-10 15:59:02
bzfc_sms_profile,mktg_ops_tbls,table,DROPPED,,2025-12-10 15:59:03
bzfc_sponsor_journey_detail,mktg_ops_tbls,table,DROPPED,,2025-12-10 15:59:05
bzfc_sponsor_journey_smry,mktg_ops_tbls,table,DROPPED,,2025-12-10 15:59:06
bzf_cem_cnst_opt_outs_copy,mktg_ops_tbls,table,DROPPED,,2025-12-10 15:59:08
bzf_cem_cnst_opt_outs_stg,mktg_ops_tbls,table,DROPPED,,2025-12-10 15:59:09
bzf_cnst_cdi_sltn_id_1,mktg_ops_tbls,table,DROPPED,,2025-12-10 15:59:10
bzf_cnst_cdi_sltn_id_2,mktg_ops_tbls,table,DROPPED,,2025-12-10 15:59:12
bzf_cnst_cdi_sltn_id_3,mktg_ops_tbls,table,DROPPED,,2025-12-10 15:59:13
bzf_cnst_cdi_sltn_id_4,mktg_ops_tbls,table,DROPPED,,2025-12-10 15:59:15
bzf_cnst_cdi_sltn_id_5,mktg_ops_tbls,table,DROPPED,,2025-12-10 15:59:16
bzf_cnst_cdi_sltn_id_all,mktg_ops_tbls,table,DROPPED,,2025-12-10 15:59:17
bzf_cnst_cdi_sltn_id_bk,mktg_ops_tbls,table,DROPPED,,2025-12-10 15:59:19
bzf_cnst_scr,mktg_ops_tbls,table,DROPPED,,2025-12-10 15:59:20
bz_adobe_analytics_rcb_txn,mktg_ops_tbls,table,DROPPED,,2025-12-10 15:59:22
bz_adobe_analytics_rco_txn,mktg_ops_tbls,table,DROPPED,,2025-12-10 15:59:23
bz_adobe_analytics_ts_txn,mktg_ops_tbls,table,DROPPED,,2025-12-10 15:59:24
bz_arcpg_response_typ,mktg_ops_tbls,table,DROPPED,,2025-12-10 15:59:26
bz_arc_fr_smry_atg_first_tm,mktg_ops_tbls,table,DROPPED,,2025-12-10 15:59:27
bz_arc_fr_smry_rco_first_tm,mktg_ops_tbls,table,DROPPED,,2025-12-10 15:59:29
bz_arc_fr_smry_rco_last_donat,mktg_ops_tbls,table,DROPPED,,2025-12-10 15:59:30
bz_arc_fr_smry_rco_last_sustnr_donat,mktg_ops_tbls,table,DROPPED,,2025-12-10 15:59:32
bz_cnst_birth_best,mktg_ops_tbls,table,DROPPED,,2025-12-10 15:59:33
bz_cnst_gender_best,mktg_ops_tbls,table,DROPPED,,2025-12-10 15:59:35
bz_cur_mth_bio_donor_freq,mktg_ops_tbls,table,DROPPED,,2025-12-10 15:59:36
bz_cur_mth_bio_donor_freq2,mktg_ops_tbls,table,DROPPED,,2025-12-10 15:59:38
bz_dim_cnst_demographic,mktg_ops_tbls,table,DROPPED,,2025-12-10 15:59:39
bz_dim_rpt_cell_cd,mktg_ops_tbls,table,DROPPED,,2025-12-10 15:59:40
bz_dim_treatmnt,mktg_ops_tbls,table,DROPPED,,2025-12-10 15:59:42
bz_email_src_cd,mktg_ops_tbls,table,DROPPED,,2025-12-10 15:59:43
bz_fact_interaction_pg,mktg_ops_tbls,table,DROPPED,,2025-12-10 15:59:45
bz_fact_response_pg,mktg_ops_tbls,table,DROPPED,,2025-12-10 15:59:46
bz_gms_arc_fr_txn_segmnt,mktg_ops_tbls,table,DROPPED,,2025-12-10 15:59:47
bz_google_analytics_txn,mktg_ops_tbls,table,DROPPED,,2025-12-10 15:59:49
bz_pg_group_membrshp,mktg_ops_tbls,table,DROPPED,,2025-12-10 15:59:50
campgn_prospct_list,mktg_ops_tbls,table,DROPPED,,2025-12-10 15:59:52
chptr_list_membrshp,mktg_ops_tbls,table,DROPPED,,2025-12-10 15:59:54
chptr_portal_list_typ_ref,mktg_ops_tbls,table,DROPPED,,2025-12-10 15:59:55
cnst_addr_ncoa_log,mktg_ops_tbls,table,DROPPED,,2025-12-10 15:59:57
cnst_cdi_smry_non_fr_prfr,mktg_ops_tbls,table,DROPPED,,2025-12-10 15:59:58
cnst_cdi_smry_phss_prfr,mktg_ops_tbls,table,DROPPED,,2025-12-10 15:59:59
cnst_cdi_smry_phss_prfr_stg,mktg_ops_tbls,table,DROPPED,,2025-12-10 16:00:02
cnst_cdi_smry_vms_prfr,mktg_ops_tbls,table,DROPPED,,2025-12-10 16:00:04
cnst_cdi_smry_vms_prfr_stg,mktg_ops_tbls,table,DROPPED,,2025-12-10 16:00:05
cnst_cdi_vms_preferred_dmail,mktg_ops_tbls,table,DROPPED,,2025-12-10 16:00:07
cnst_cdi_vms_preferred_email,mktg_ops_tbls,table,DROPPED,,2025-12-10 16:00:08
cnst_scr_acct,mktg_ops_tbls,table,DROPPED,,2025-12-10 16:00:09
cnvo_reactivation_list,mktg_ops_tbls,table,DROPPED,,2025-12-10 16:00:11
dim_bio_donat_freq,mktg_ops_tbls,table,DROPPED,,2025-12-10 16:00:12
dim_dm_src_treatmnt_xref,mktg_ops_tbls,table,DROPPED,,2025-12-10 16:00:14
dim_edrtl_response_period,mktg_ops_tbls,table,DROPPED,,2025-12-10 16:00:15
dim_email_segmnt,mktg_ops_tbls,table,DROPPED,,2025-12-10 16:00:16
dim_odr,mktg_ops_tbls,table,DROPPED,,2025-12-10 16:00:18
dim_online_channel,mktg_ops_tbls,table,DROPPED,,2025-12-10 16:00:20
dim_phone_adtnl_reqst,mktg_ops_tbls,table,DROPPED,,2025-12-10 16:00:21
dim_phone_call_dspstn,mktg_ops_tbls,table,DROPPED,,2025-12-10 16:00:22
dim_phone_campgn_src_cd_xref,mktg_ops_tbls,table,DROPPED,,2025-12-10 16:00:24
dim_region_rsmo,mktg_ops_tbls,table,DROPPED,,2025-12-10 16:00:25
dim_src_2_intrctn_brdg,mktg_ops_tbls,table,DROPPED,,2025-12-10 16:00:27
dm_campaign_hist,mktg_ops_tbls,table,DROPPED,,2025-12-10 16:00:28
dm_campaign_pg_hist,mktg_ops_tbls,table,DROPPED,,2025-12-10 16:00:30
dv_active_segmnt_snapsht,mktg_ops_tbls,table,DROPPED,,2025-12-10 16:00:31
dv_arc_bio_smry,mktg_ops_tbls,table,DROPPED,,2025-12-10 16:00:33
dv_arc_entrprs_smry,mktg_ops_tbls,table,DROPPED,,2025-12-10 16:00:35
dv_arc_fr_smry,mktg_ops_tbls,table,DROPPED,,2025-12-10 16:00:36
dv_arc_phss_smry,mktg_ops_tbls,table,DROPPED,,2025-12-10 16:00:38
dv_arc_vms_smry,mktg_ops_tbls,table,DROPPED,,2025-12-10 16:00:39
dv_channel_accessibility_1,mktg_ops_tbls,table,DROPPED,,2025-12-10 16:00:45
dv_channel_accessibility_stg,mktg_ops_tbls,table,DROPPED,,2025-12-10 16:00:47
dv_de_accessblty_lifestg,mktg_ops_tbls,table,DROPPED,,2025-12-10 16:00:48
dv_de_scorcrd_campgns,mktg_ops_tbls,table,DROPPED,,2025-12-10 16:00:50
dv_digtl_engmnt_scorcrd,mktg_ops_tbls,table,DROPPED,,2025-12-10 16:00:51
email_src_cd,mktg_ops_tbls,table,DROPPED,,2025-12-10 16:00:52
esri_blockgroup_demgrphc,mktg_ops_tbls,table,DROPPED,,2025-12-10 16:00:54
esri_zip_cd_demgrphc,mktg_ops_tbls,table,DROPPED,,2025-12-10 16:00:55
fact_interaction_bb,mktg_ops_tbls,table,DROPPED,,2025-12-10 16:00:57
fact_phone_interaction,mktg_ops_tbls,table,DROPPED,,2025-12-10 16:00:58
fact_response_aprm,mktg_ops_tbls,table,DROPPED,,2025-12-10 16:01:00
fact_vol_applctn,mktg_ops_tbls,table,DROPPED,,2025-12-10 16:01:01
fact_vs_surv_resp,mktg_ops_tbls,table,DROPPED,,2025-12-10 16:01:03
final_mobile_common_opt_out,mktg_ops_tbls,table,DROPPED,,2025-12-10 16:01:04
fix_site_vol_recruit,mktg_ops_tbls,table,DROPPED,,2025-12-10 16:01:05
global_suprs_cnst_email,mktg_ops_tbls,table,DROPPED,,2025-12-10 16:01:07
global_suprs_domain,mktg_ops_tbls,table,DROPPED,,2025-12-10 16:01:08
global_suprs_email,mktg_ops_tbls,table,DROPPED,,2025-12-10 16:01:09
gms_arc_fr_smry_sustnr,mktg_ops_tbls,table,DROPPED,,2025-12-10 16:01:11
gms_arc_fr_txn,mktg_ops_tbls,table,DROPPED,,2025-12-10 16:01:12
gms_bzfc_adb_fact_donation,mktg_ops_tbls,table,DROPPED,,2025-12-10 16:01:14
gms_bzfc_donation_rank,mktg_ops_tbls,table,DROPPED,,2025-12-10 16:01:15
gms_bzfc_fact_ask_cntct_intrctn,mktg_ops_tbls,table,DROPPED,,2025-12-10 16:01:17
gms_bzf_cnst_cnstcy,mktg_ops_tbls,table,DROPPED,,2025-12-10 16:01:18
gms_bzf_cnst_cnstcy_curnt,mktg_ops_tbls,table,DROPPED,,2025-12-10 16:01:19
gms_bz_pg_group_membrshp,mktg_ops_tbls,table,DROPPED,,2025-12-10 16:01:21
gms_cnst_behvrl_segmnt,mktg_ops_tbls,table,DROPPED,,2025-12-10 16:01:22
