object_name,schema_name,object_type,status,error_message,timestamp
dim_volunteer,mktg_ops_vws,view,DROPPED,,2025-12-19 13:51:21
dv_active_segmnt_snapsht,mktg_ops_vws,view,DROPPED,,2025-12-19 13:51:22
dv_digtl_engmnt_scorcrd,mktg_ops_vws,view,DROPPED,,2025-12-19 13:51:24
esri_blockgroup_demgrphc,mktg_ops_vws,view,DROPPED,,2025-12-19 13:51:25
esri_zip_cd_demgrphc,mktg_ops_vws,view,DROPPED,,2025-12-19 13:51:26
fact_atg_order_line,mktg_ops_vws,view,DROPPED,,2025-12-19 13:51:28
fact_dmail_interaction,mktg_ops_vws,view,DROPPED,,2025-12-19 13:51:29
fact_email_interaction,mktg_ops_vws,view,DROPPED,,2025-12-19 13:51:30
fact_interaction_aprm,mktg_ops_vws,view,DROPPED,,2025-12-19 13:51:32
fact_vol_applctn,mktg_ops_vws,view,DROPPED,,2025-12-19 13:51:33
fresh_address_email_append,mktg_ops_vws,view,DROPPED,,2025-12-19 13:51:34
fr_asset_gift_smry,mktg_ops_vws,view,DROPPED,,2025-12-19 13:51:36
geo_zip_code_to_chapter,mktg_ops_vws,view,DROPPED,,2025-12-19 13:51:37
gmpbzal_dim_fund,mktg_ops_vws,view,DROPPED,,2025-12-19 13:51:38
gmpbzal_dim_src,mktg_ops_vws,view,DROPPED,,2025-12-19 13:51:40
gmpbz_chpt_cnst_cnstcy,mktg_ops_vws,view,DROPPED,,2025-12-19 13:51:41
gmpbz_cnst_comnictn_email,mktg_ops_vws,view,DROPPED,,2025-12-19 13:51:42
gmpbz_dim_arcpg_amt_typ,mktg_ops_vws,view,DROPPED,,2025-12-19 13:51:44
gmpbz_dim_arcpg_chan_typ,mktg_ops_vws,view,DROPPED,,2025-12-19 13:51:45
gmpbz_dim_arcpg_comnictn_typ,mktg_ops_vws,view,DROPPED,,2025-12-19 13:51:47
gmpbz_dim_arcpg_response_typ,mktg_ops_vws,view,DROPPED,,2025-12-19 13:51:48
gmpbz_dim_arcpg_src,mktg_ops_vws,view,DROPPED,,2025-12-19 13:51:49
gmpbz_dim_comnictn,mktg_ops_vws,view,DROPPED,,2025-12-19 13:51:51
gmpbz_dim_dollar_tier,mktg_ops_vws,view,DROPPED,,2025-12-19 13:51:52
gmpbz_dim_fund,mktg_ops_vws,view,DROPPED,,2025-12-19 13:51:54
gmpbz_dim_giftran_typ,mktg_ops_vws,view,DROPPED,,2025-12-19 13:51:55
gmpbz_dim_gift_stg,mktg_ops_vws,view,DROPPED,,2025-12-19 13:51:57
gmpbz_dim_gl_fcc,mktg_ops_vws,view,DROPPED,,2025-12-19 13:51:58
gmpbz_dim_intrctn_typ,mktg_ops_vws,view,DROPPED,,2025-12-19 13:51:59
gmpbz_dim_merchant,mktg_ops_vws,view,DROPPED,,2025-12-19 13:52:01
gmpbz_dim_pmt_mthd,mktg_ops_vws,view,DROPPED,,2025-12-19 13:52:02
gmpbz_dim_prog,mktg_ops_vws,view,DROPPED,,2025-12-19 13:52:04
gmpbz_dim_rgnrt_reason,mktg_ops_vws,view,DROPPED,,2025-12-19 13:52:05
gmpbz_dim_src,mktg_ops_vws,view,DROPPED,,2025-12-19 13:52:06
gmpbz_dim_sustnr_typ,mktg_ops_vws,view,DROPPED,,2025-12-19 13:52:08
gmpbz_dim_vendor,mktg_ops_vws,view,DROPPED,,2025-12-19 13:52:09
gmpbz_fact_arcpg_cnst_comnictn,mktg_ops_vws,view,DROPPED,,2025-12-19 13:52:10
gmpbz_gift_addr,mktg_ops_vws,view,DROPPED,,2025-12-19 13:52:12
gmpbz_gift_premium,mktg_ops_vws,view,DROPPED,,2025-12-19 13:52:13
gmpbz_gift_sku,mktg_ops_vws,view,DROPPED,,2025-12-19 13:52:14
gms_arc_fr_smry,mktg_ops_vws,view,DROPPED,,2025-12-19 13:52:16
gms_arc_fr_smry_cbg,mktg_ops_vws,view,DROPPED,,2025-12-19 13:52:17
gms_arc_fr_smry_sustnr,mktg_ops_vws,view,DROPPED,,2025-12-19 13:52:19
gms_arc_fr_txn,mktg_ops_vws,view,DROPPED,,2025-12-19 13:52:20
gms_arc_fr_txn_sustnr,mktg_ops_vws,view,DROPPED,,2025-12-19 13:52:21
gms_bzfc_adb_fact_donation,mktg_ops_vws,view,DROPPED,,2025-12-19 13:52:23
gms_bzfc_cnst_cdi_fr_prfr_em_prfl,mktg_ops_vws,view,DROPPED,,2025-12-19 13:52:24
gms_bzfc_dim_unf_fr_cnst,mktg_ops_vws,view,DROPPED,,2025-12-19 13:52:25
gms_bzfc_donation_rank,mktg_ops_vws,view,DROPPED,,2025-12-19 13:52:27
gms_bzfc_fact_ask,mktg_ops_vws,view,DROPPED,,2025-12-19 13:52:28
