object_name,schema_name,object_type,status,validation_status,validation_error,created_timestamp
pbi_entrprs_campgn_smry,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:46:17
pbi_entrprs_campgn_ts_sends,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:46:20
pbi_model_perf_auc,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:46:23
pbi_model_perf_dashbrd,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:46:25
pbi_model_perf_dim_lol,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:46:28
pbi_model_perf_tlres,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:46:30
pg_group_ref,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:46:38
pg_response_log_exclusion,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:46:41
pg_src_convrsn,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:46:44
phone_interaction_eoc,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:46:46
phone_interaction_pg_eoc,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:46:49
phone_interaction_sustnr_upgr,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:46:51
pref_cnst_mstr,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:46:54
replication_adb_nmsbroadlogmsg,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:46:59
replication_adb_nmsoperation,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:47:02
replication_dim_person,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:47:11
replication_dim_recipient,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:47:14
replication_fact_interaction_aprm,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:47:18
replication_rr_rqq_rql_file_xref,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:47:21
rr_rqq_rql_file_xref,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:47:25
scr,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:47:30
scr_val_ref,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:47:33
srvy_anvrsry_vlntr_load_cntl,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:47:37
srvy_anvrsry_vlntr_questions,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:47:41
srvy_anvrsry_vlntr_questn_2_srvy_xref,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:47:44
srvy_anvrsry_vlntr_rspns_norm,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:47:47
srvy_anvrsy_vlntr_rspns,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:47:53
srvy_anvrsy_vlntr_rspns_cmnt,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:47:59
srvy_anvrsy_vlntr_rspns_fy21,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:48:04
srvy_anvrsy_vlntr_rspns_fy22,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:48:07
srvy_anvrsy_vlntr_rspns_load_cntl,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:48:11
srvy_blood_sponsor_load_cntl,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:48:13
srvy_blood_sponsor_questions,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:48:17
srvy_blood_sponsor_questn_2_srvy_xref,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:48:19
srvy_blood_sponsor_respondents,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:48:22
srvy_blood_sponsor_rspns,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:48:24
srvy_dim_survey,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:48:27
srvy_dim_values,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:48:29
srvy_gplg_rspns,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:48:32
srvy_hsptl_customer_contact,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:48:36
srvy_hsptl_load_cntl,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:48:40
srvy_hsptl_periods_hst,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:48:42
srvy_hsptl_questions,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:48:45
srvy_hsptl_questions_hst,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:48:48
srvy_hsptl_questn_2_srvy_xref,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:48:51
srvy_hsptl_questn_catgry,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:48:57
srvy_hsptl_respondents,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:48:59
srvy_hsptl_respondents_hst,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:49:02
srvy_hsptl_respondents_hst_b4072825,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:49:04
srvy_hsptl_rspns_hst,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:49:09
srvy_hsptl_sf_contact,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:49:14
srvy_hsptl_survey,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:49:17
srvy_hsptl_survey_hst,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:49:20
srvy_hsptl_values,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:49:22
srvy_hsptl_values_hst,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:49:27
srvy_new_vlntr_load_cntl,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:49:31
srvy_new_vlntr_questions,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:49:33
srvy_new_vlntr_questn_2_srvy_xref,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:49:36
srvy_new_vlntr_rspns_fy21,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:49:42
srvy_new_vlntr_rspns_fy22,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:49:47
srvy_new_vlntr_rspns_load_cntl,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:49:49
srvy_new_vlntr_rspns_norm,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:49:52
srvy_new_vlntr_rspns_v21,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:49:56
srvy_rgnl_ldrshp,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:50:00
srvy_rgnl_ldrshp_fy21,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:50:05
srvy_rgnl_ldrshp_hst,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:50:08
srvy_rgnl_ldrshp_sent,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:50:11
srvy_vlntr_dim_values,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:50:14
suprsn_ts_cnst,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:50:19
suspect_domains,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:50:21
sw_email_subscrb,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:50:25
sw_email_unsubscrb,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:50:30
users,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:50:32
utl_angry_client,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:50:34
utl_mcl_hard_bounces,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:50:37
utl_mc_bounces,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:50:39
utl_mc_unsubs,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:50:42
vaidity_email_valdtn,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:50:44
vcn_smry_intake,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:50:47
vms_sta_indivs,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:50:49
vms_sta_orgs,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:50:52
