object_name,schema_name,object_type,status,validation_status,validation_error,created_timestamp
arc_fr_txn_del,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:06:26
arc_fr_txn_extrct,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:06:31
arc_fr_txn_tst,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:06:35
arc_fundrsng_summary,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:06:40
arc_glossary,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:06:43
arc_lob_smry_extrct,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:06:47
arc_lob_smry_extrct_oct,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:06:50
arc_lob_smry_non_fr_extrct,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:06:53
arc_missing_script_numbers,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:06:57
arc_phss_recert_txn,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:07:00
arc_phss_recert_txn_bkp,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:07:04
arc_phss_smry,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:07:09
arc_phss_smry_bkp,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:07:13
arc_phss_txn,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:07:17
arc_phss_txn_bkp,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:07:20
arc_simio_rfm_assets_appends,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:07:24
arc_tag_extrct_bridge,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:07:27
arc_tag_extrct_bridge_bkp,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:07:30
arc_tag_non_fr_extrct_bridge,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:07:33
arc_tag_non_fr_extrct_bridge_bkp,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:07:37
arc_tag_non_fr_extrct_bridge_tmp,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:07:41
area_code_2_time_zone,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:07:49
awb_cdi_mstr_mrg,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:07:56
awb_dmail_xtrct,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:07:59
awb_dntn_xtrct,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:08:03
awb_rcpnt_2_cdi_mstr,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:08:06
awb_rcpnt_2_cdi_mstr_xtrct,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:08:10
bio_dnr_srvy_donat_key_map,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:08:14
bzfc_active_cnst_multi_snpsht,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:08:18
bzfc_active_cnst_segmnt,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:08:23
bzfc_active_cnst_snpsht,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:08:26
bzfc_adb_recipient_insrt_delta,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:08:30
bzfc_adb_recipient_updt_delta,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:08:34
bzfc_bio_dnr_segment_dashbrd,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:08:39
bzfc_cnst_fr_prfr_em_prfl,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:08:47
bzfc_fact_dmail_interaction_b401072026,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:08:51
bzfc_fact_donation,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:08:58
